"Gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"LOC106899931",178.224884892935,1.17617241897826,0.108274535818215,1.65018176321541e-29,2.64969685719498e-25
"BORCS8",112.69809000403,-2.15228652644853,0.264873197333978,6.8583262952409e-17,5.50620726613416e-13
"LOC106900582",131.426146270427,1.5620865130152,0.224779415870257,9.96394165468693e-14,5.33303370497694e-10
"LOC106900021",4871.83191619297,-0.44836491083531,0.0613968603189912,1.48954241114002e-13,5.97939562391884e-10
"HSD17B2",11.8644824023563,2.60082368124566,0.374435301513419,3.44831199669791e-13,1.10739091461957e-09
"PYCRL",485.438271852393,-0.863100610861213,0.128991440840054,1.34648248150433e-12,3.60341153425251e-09
"CYBA",1086.63941600572,-0.871555484676693,0.134995479056235,6.1557869981602e-12,1.41204959756369e-08
"RPS12",3572.5938839862,-1.14767868870073,0.188200612787073,1.42002091156514e-11,2.85015947212518e-08
"LOC106896212",149.310733519656,-1.01791719958428,0.172881354395002,8.94279466837155e-11,1.59549393322269e-07
"PSMB2",1590.76881287647,-0.526607446492841,0.0850684350835136,2.38718733456771e-10,3.83310670311538e-07
"GINS2",279.518088293303,-0.703717246315099,0.124943043786315,2.91657715129287e-09,4.25740721075542e-06
"DPEP1",8.45594742152936,2.47255088164987,0.455330953576489,3.38210492441006e-09,4.5255382309377e-06
"PLBD2",966.024744842011,-0.700831216586278,0.125950283241201,4.34454217000796e-09,5.36617797106291e-06
"LOC106899618",108.003874878036,-2.03617786567464,0.419170785036513,3.62282627587242e-08,4.15512296512024e-05
"LOC106890715",499.960111704191,0.961383137343236,0.21027231101392,1.04234104959635e-07,0.000111579134889124
"CDH3",375.658070325091,1.86832107047234,0.421813420113388,1.18159064264033e-07,0.000118580005930473
"CDK10",883.754637224583,0.31560161880802,0.0619766126518312,1.49481726599133e-07,0.000141189887294252
"CSPG5",1393.22922047348,-0.537433713849072,0.119695425767238,6.65134260386617e-07,0.000593336712168217
"LOC106887030",106.839851354994,-0.727403790030376,0.18386243801208,1.24041957777881e-06,0.00104828511370496
"FBXO39",15.8739365643286,1.23361690629643,0.550166992129231,5.77705460719567e-06,0.00463810829138704
"LOC106897801",195.987290526776,-0.62501332394229,0.227601827228882,8.95372703786856e-06,0.00684619024033597
"ARY2",830.855185359785,-0.415138533272424,0.157924014833643,1.35565273381648e-05,0.00989441633949597
"CENPN",119.285105765197,-0.666811460083994,0.305463702172424,1.60533003782547e-05,0.0107408592504111
"VPS9D1",642.316792965629,0.376732097831773,0.150765862552174,1.60540961580535e-05,0.0107408592504111
"CKAP2",38.0567861030076,-0.794961380305905,0.462045892232649,2.07480882530962e-05,0.0133260821231987
"LOC106900107",762.114162249401,-0.337431972713234,0.151118507674479,2.24820692425161e-05,0.0133701698454475
"LOC106900280",40.7389079057594,-1.14549189024447,0.968045122847557,2.247473410166e-05,0.0133701698454475
"STC1",622.443827005773,-0.78840937309371,0.515358555799939,2.634477314115e-05,0.0151077865116945
"UTRN",1963.06714147951,0.28127653456403,0.147212671491426,3.37312325554015e-05,0.0186766345221407
"LOC106894287",79.7176766797618,-0.505137668739628,0.332354364516927,5.14613405301746e-05,0.0275438248297671
"LOC106902656",118.744156847177,-0.560128438414689,0.429652605207918,5.78953277108619e-05,0.02998791216301
"SUSD2",16.7313745869767,-0.393670010730938,0.915683370472995,8.85846176836299e-05,0.0444501001920639
"EXOSC6",57.4247119359133,-0.489986557190437,0.493707861877872,9.84212390184338e-05,0.0465773090296508
"LOC106896221",1093.81633873288,0.34908720561101,0.274630438868074,9.92833664343536e-05,0.0465773090296508
"LGALS1",139.676674341019,-0.378801026729411,0.308628832184849,0.000101526176498585,0.0465773090296508
