"Gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"GINS2",347.387186860951,-0.618363539201113,0.145560101546317,4.05881935317972e-08,2.10652724430028e-05
"CDH1-like",114.144684423639,0.614124691576556,0.144014768661595,4.01914152838187e-08,2.10652724430028e-05
"LOC106900107",919.181149289976,-0.42480700818149,0.0886808572795587,6.64832905550627e-08,3.3315006149868e-05
"MYRF",4247.22273631345,0.432851188428958,0.0927203148444847,1.01353818878895e-07,4.90957898649369e-05
"RGS20",935.847170651918,-0.383452833265431,0.0807275362136756,1.17080913697694e-07,5.48845108985447e-05
"PIEZO1",1214.5043452091,0.475153699722694,0.109508194749561,2.18173451770023e-07,9.90780187850616e-05
"ETNK2",279.282607768246,0.644981171254507,0.176721314519427,2.83200941207391e-07,0.000124711396291691
"RASGRP3",1575.07954971617,0.324271953092445,0.0737488189802466,5.14145904022274e-07,0.000219752008154462
"LOC106896124",123.555189820676,1.26086255613603,0.394963075497338,5.55919224455866e-07,0.000230817661994076
"APPL2",2365.14345552674,0.211717317529599,0.0555825855167057,6.18855003614931e-07,0.000249811136459227
"TMEM125",6328.77128440915,0.433495739749137,0.1043981969234,6.59622945955273e-07,0.00025907136893573
"MYZAP",1548.85850989592,0.374689314579047,0.0875436391495789,6.81295625669804e-07,0.000260541790321937
"GAB1",4544.62904582327,0.380421211120034,0.0920288185104173,1.04422990519511e-06,0.000389096127751164
"LOC106894287",79.8315987490486,-0.798007920724572,0.275666193559471,1.17516440413907e-06,0.000426937228023725
"ZEB2",5483.45855751239,0.378708213123083,0.0928875747085391,1.24693455751516e-06,0.000431439356900245
"CGN",1016.4227006975,0.491370271783613,0.131567234020431,1.22546248118956e-06,0.000431439356900245
"SMURF1",12212.5743687349,0.384037495267263,0.094914581947878,1.32702547197187e-06,0.000438280321788528
"PLK3",534.243148575679,0.350904311718864,0.0857221374732364,1.31226892663127e-06,0.000438280321788528
"WNK1",8620.16431197193,0.32826331334163,0.0814006845778665,1.58182177455653e-06,0.000499718131040336
"SBNO2",717.489866948822,0.393247766995747,0.0991158203461224,1.57386600310846e-06,0.000499718131040336
"SDR42E1",113.262282396564,0.537304232612613,0.159358932767957,1.87850077347811e-06,0.000580816451918805
"PCBP4",1135.4575200383,0.375763165008647,0.0959227583414822,1.98597749880336e-06,0.000601254687762718
"FAM168B",9929.476618166,0.143799240981305,0.0468240181107753,2.51706326941365e-06,0.000738683146958343
"RB1",1701.07947158418,0.227237861518646,0.0648645062395848,2.54157427387264e-06,0.000738683146958343
"CTNNA3",967.849370897024,0.365356103925537,0.095316042040587,2.59378098211607e-06,0.00073907500455119
"LYPD6",2394.76155603209,0.441158646887752,0.121993769447581,2.73815012932254e-06,0.000765207647679136
"LOC106895450",221.585786684347,-0.563516116928775,0.182876853357522,2.82143139270084e-06,0.000773604547145823
"ZNF536",2153.66039035837,0.276779495091252,0.0749753366337402,3.1083053632359e-06,0.000836479509973039
"DAAM2",12246.1140115273,0.41483781465537,0.116637841618704,3.90019374490114e-06,0.00103050210001642
"ENHO",11371.801364628,-0.356344410755118,0.0978102879682344,4.30819861131724e-06,0.00111797753963682
"DIP2B",8736.26697612388,0.255822946359176,0.073655409894087,4.47265235116733e-06,0.00114029094679235
"ARHGEF28",1439.48678016554,0.321741672521331,0.0904320286245653,5.46921311548071e-06,0.00137032077576148
"ETS2",1697.44380811906,0.254214114896718,0.0764592185562493,6.5778297490214e-06,0.00156703314611113
"TJP2",10053.0848857939,0.31705611701985,0.0910951991052524,6.55327289490098e-06,0.00156703314611113
"LOC106893768",20.0884748737748,0.883508254439962,0.439001358147267,6.57554004095031e-06,0.00156703314611113
"PHLDB1",1799.26474649239,0.396067790149218,0.118196988141168,7.00601977710798e-06,0.00164212063549892
"STC2",525.713013896249,-0.360881461846293,0.107525271826051,8.24290891276444e-06,0.00186393503139856
"GPR62",2825.49666129734,0.355869790486816,0.105952954200447,8.33717155525093e-06,0.00186393503139856
"HMOX1",3333.36339302982,0.394247158613418,0.120005300750241,8.14201256090764e-06,0.00186393503139856
"OPRK1",771.773113898543,-0.411745192284315,0.130086064899456,9.25432507700186e-06,0.00197627285347764
"TAC1",11949.0009844587,-0.339107395968786,0.10169916184739,9.15866563763084e-06,0.00197627285347764
"LOC106889597",10011.5688235834,0.370266284364304,0.112936264056818,9.38362420107054e-06,0.00197627285347764
"LRRC1",1721.61722456702,0.260745964953814,0.0808104733272053,9.14021780716827e-06,0.00197627285347764
"LOC106899806",552.244472059917,-0.308237903842962,0.0931013028027857,9.63342414980582e-06,0.00199989885349969
"ZC3H18",1179.97328686852,0.22734294503713,0.0744538444651892,9.84408995724296e-06,0.00201484951068528
"MPP2",6559.71905609379,0.266719617962439,0.0840127682971195,1.09865685602245e-05,0.00221745575440532
"LOC106897725",24.8389326687103,0.827258648350215,0.47329646036018,1.15065446434799e-05,0.00229059050354863
"GNA12",2519.75801837147,0.160615121699758,0.0601735172742358,1.34634569630066e-05,0.00264393184576233
"SPG7",6739.1734907025,-0.179860657169207,0.0665532024124794,1.47150452297391e-05,0.00285118716371425
"WIPI1",2744.12786486934,0.216872495278118,0.0762801881922164,1.57978856512658e-05,0.00299150435291915
"AMER2",7825.58305339112,0.268115543020786,0.0884472010527917,1.58509382861804e-05,0.00299150435291915
"HSBP1",10575.9517148032,-0.158688194002201,0.0606313407169378,1.62319680526015e-05,0.00302414050949238
"WWP2",1791.55378065765,0.125939883450647,0.0468276573040808,1.66204922891915e-05,0.00305732903729786
"NFIC",1683.79172721682,0.26895345476919,0.0902081384743948,1.7993139574806e-05,0.0032684538037635
"KANSL3",693.644133564896,0.192571095018575,0.072164009922506,1.96473769980601e-05,0.00352488496957789
"B3GNT2",2247.07545484443,-0.189588203766278,0.0716621003742689,2.03974086249481e-05,0.00361481880655787
"LOC106889812",2421.85415465886,0.376731181662049,0.132123296708757,2.10800661886936e-05,0.00364685145064399
"PTK2",4259.79291256062,0.196643575159054,0.0737353240158095,2.08412044158247e-05,0.00364685145064399
"LOC106899619",6854.82278316299,0.512193599903904,0.239387741494189,2.18846765256041e-05,0.00374150728553035
"FA2H",1560.60742570271,0.380230955640106,0.136108530127995,2.29206326635641e-05,0.00387305388217342
"GIT1",2027.48308129729,0.186588940029158,0.072219232172237,2.42162135607192e-05,0.00404494270648702
"LOC106897624",19.177113099249,1.16827378428057,1.28546380089446,2.54606129365864e-05,0.00420447303630083
"ICAM1",62.9503338025129,-0.537855557222165,0.284890211332783,2.58752236710454e-05,0.00422492977963631
"MBP",303640.149688933,0.382117471560765,0.141769568634899,2.69281782246799e-05,0.00434800317734497
"LOC106898549",87.9241766742709,0.536935220172037,0.291401410210486,2.76439979656881e-05,0.00441453382898219
"RTKN",5604.81865075778,0.253737798581889,0.0922060461949433,2.88790301307435e-05,0.00451449651526279
"NKX6-2",2094.65389599964,0.33854938114031,0.122028141000987,2.92019455295005e-05,0.00451449651526279
"RD3",1972.68900062195,0.326634758555605,0.116746635665525,2.89097866026453e-05,0.00451449651526279
"SOX10",5235.89784075546,0.391669008359986,0.151136517382623,3.00495083187089e-05,0.00459662584092081
"PDE4C",1280.15165270813,0.362707365529088,0.134922633756018,3.06663199167817e-05,0.00462729630322467
"LOC106896991",1517.21218529604,0.38133910763134,0.145648665268684,3.08868525607482e-05,0.00462729630322467
"RAPGEF5",4686.88066054551,0.179073775465575,0.0727470989401993,3.39129151398204e-05,0.00502880084501908
"USP6NL",1990.89513291836,0.216990695455489,0.0841576974167589,3.44038071516283e-05,0.00505006187401477
"CNP",69801.0586531929,0.374829623501181,0.145947453813071,3.50870913680293e-05,0.00509885611760202
"LOC106890793",986.07966282054,-0.217722761225731,0.0849423166722335,3.61863030746532e-05,0.00520652828000852
"CYB5B",2097.72638942301,-0.211625975150482,0.0833263611876583,3.6602408886741e-05,0.00521476672492274
"SLAIN1",4163.44101384817,0.320474976949165,0.120357966131043,3.8328110467166e-05,0.005355616358739
"PPP2R3B",4509.08954075375,0.280184157249279,0.104620207459164,3.7961896861389e-05,0.005355616358739
"CLDN11",7324.86931561025,0.354723828111362,0.138773848604418,4.04834470639552e-05,0.0056029090736514
"HEG1",3777.48508314052,0.265040723257877,0.101738033191239,4.32488274953907e-05,0.00592916944493413
"IMPA2",2725.91726311595,0.335669621558629,0.132344725670652,4.61344408504839e-05,0.00626566069569376
"BCO1",293.582513347689,-0.361835559897147,0.147739038228604,4.65658295611927e-05,0.00626569106651159
"LOC106888562",285.215686424193,0.392251629655718,0.172972549740962,4.94119452168527e-05,0.00655146225894155
"VPS9D1",758.698043586473,0.281750326329487,0.110532081917358,5.04929653868327e-05,0.00655146225894155
"VPS33B",3161.19283351529,-0.152524265235435,0.0658852493703195,4.98561753899755e-05,0.00655146225894155
"FBXO39",20.4626276015837,0.589753518821644,0.501062246087834,5.03395611577186e-05,0.00655146225894155
"NFASC",3346.86893939765,0.291363562578775,0.115390529245941,5.30867490132357e-05,0.00682704988194993
"SLC39A6",5578.99302608841,-0.156397065758902,0.0683165758560234,5.48561288374903e-05,0.00693190664579486
"RRBP1",9070.90478316283,0.306425578578358,0.122558460464496,5.45627021226732e-05,0.00693190664579486
"SDF2L1",4425.32374951921,-0.253727029957482,0.102196671071549,5.57289737787253e-05,0.00698149523234859
"HEATR5A",3494.02648310111,0.289132006013536,0.116240425126849,5.75182894106468e-05,0.00704749686806869
"NCKAP5L",687.098556099575,0.204549773667322,0.0865141500467143,5.80021235547035e-05,0.00704749686806869
"TXNIP",1963.39980714875,0.391654255861665,0.181015874583418,5.7512146436955e-05,0.00704749686806869
"B2M",4860.87628672337,-0.281739565408984,0.113460125217277,5.819568016572e-05,0.00704749686806869
"LDLRAD4",6584.47814818461,0.137966981909253,0.0602315838522145,5.89732855456047e-05,0.00708264285577461
"STC1",377.37947076905,-0.445966834399853,0.262850575958233,6.23006866734712e-05,0.00742093097326954
"ASB1",2193.20981822761,-0.302670299843025,0.124682276365104,6.35246398866394e-05,0.00750520379538734
"MOSPD2",2573.92372695708,0.268689495467681,0.110775918586601,6.56212303490259e-05,0.00769038483412939
"LOC106902819",98.8664733106386,0.458317551405224,0.3016763244749,6.74020745424488e-05,0.00779614473147258
"UGT8",14357.4303114056,0.28463776426488,0.118016692212237,6.75966306197045e-05,0.00779614473147258
"ELOVL1",3026.15896919511,0.250118990459216,0.106323372857782,7.53692015675041e-05,0.00861205767609095
"LOC106891556",116.566707646378,0.431517399739337,0.267315881650867,7.58562746036087e-05,0.00861205767609095
"BMP2K",3486.83964901463,0.178875313101885,0.0809494089837248,7.92233648872549e-05,0.008924604174741
"CDH20",1748.58604407808,0.165409007685579,0.0759558447897947,8.32360274244021e-05,0.00930450731178009
"KIF2A",11085.8921997469,0.124791819427699,0.0554653087994722,8.60425709744351e-05,0.0095448140564923
"KIAA1210",1209.23144560031,0.379274590666581,0.197166469159797,8.72966315092294e-05,0.00961056552342517
"DCAF6",1889.0245477978,-0.121296984596933,0.0534595733238869,8.84358681766627e-05,0.00966278222814483
"ASNS",2594.04300572653,-0.166268945938202,0.077394833292061,9.23465876597002e-05,0.0100147806856027
"NMU",469.527684696571,-0.550327481412437,0.830569689281753,9.48122035886877e-05,0.0102060069818579
"SPEN",4043.04276845501,0.173502869262221,0.0811294965606652,9.7832358557555e-05,0.0104536752541058
"ADAMTS4",412.264215684819,0.368045376238133,0.195296170031967,0.000101073424921315,0.0107211606639165
"MMP17",2945.05532420577,-0.187495861895607,0.0878037174580473,0.000105180970334057,0.0109204769228737
"ANKRD13A",3060.10255065098,0.202224513371342,0.0937252886792936,0.000105431698086858,0.0109204769228737
"DEF6",288.737051853359,0.278676439163541,0.126730250930498,0.000105993332163113,0.0109204769228737
"STRADB",2136.03535537401,0.265964280929667,0.120632068765555,0.000106709862582443,0.0109204769228737
"GREB1",2202.39534425345,-0.374332899495412,0.208233568431255,0.000105503166057909,0.0109204769228737
"MPZ",1154.85779446845,0.382440082740356,0.228778032840444,0.000111094480903342,0.0112896852901215
"LOC106889193",2495.69501586202,0.407146279593411,0.297150125087366,0.000112469394546658,0.0113500363996669
"SEMA3B",565.817182091671,0.382829846784594,0.234786641423346,0.000114874870919887,0.01151283878764
"COL16A1",776.206428302664,0.407867447046592,0.310050652186669,0.00011578119816823,0.0115241943272652
"GPI",28527.3687974915,-0.166358490585043,0.0800850789911776,0.000117695904804026,0.0115881038364452
"ADRA2B",126.457829110239,-0.367916739792109,0.210454416851967,0.000118018123299882,0.0115881038364452
"LOC106889144",1680.69677481542,0.144218710745377,0.0696605279907039,0.000124300589032193,0.012123061475274
