"Gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"LOC106892217",316.252722261951,-0.00367285072900637,0.0445367071242109,0.70732947331315,0.944687345719156
"ACTG1",29386.659420796,0.00561627500476676,0.0412277054574057,0.721889063028395,0.947965377007478
"BAHCC1",1057.36477783801,-0.0110517237518275,0.0398643793582365,0.533210114753918,0.897343365476977
"LOC106894764",24.5140129207981,-0.00628693976758771,0.0510540652326414,0.258140983315713,0.793767285699216
"SLC38A10",1070.3522566637,-0.035656745538006,0.044458593253873,0.0401622943536714,0.583001075575467
"LOC106894487",7.88032866702999,-0.00166982044887891,0.0506715348826283,0.655639415768887,0.933605179657256
"LOC106894480",3.63921267082078,-0.00341471739344856,0.057483653414388,0.279189843409576,0.801481080602681
"ENTHD2",1574.9498553686,-0.00784355009497709,0.044478060340739,0.463325661320557,0.878118209926696
"CEP131",5088.6811149786,-0.00974803295297761,0.0463083408573326,0.288834864641659,0.805942444887211
"AATK",8540.669713174,-0.0143426243258822,0.0436257652537313,0.280334278936423,0.801525861943396
"BAIAP2",375.550051999722,0.00967475691232395,0.0422490951178894,0.504680979642149,0.890620719776876
"LOC106892799",3.1280819654481,-0.000427202089132869,0.0518784256599732,0.88948999213229,0.98008805689258
"CHMP6",726.339358212698,0.0117933663546128,0.0384573342976224,0.53718152809122,0.899533056355084
"RPTOR",1286.31254145709,-0.0130792778675039,0.0456860516924326,0.226839718126326,0.778726822806488
"NPTX1",2952.97197348264,-0.00958027255123343,0.0467798587473662,0.274749143493787,0.800653877531713
"ENDOV",143.052202352775,0.0182625376975573,0.044950570195373,0.158501689172294,0.737459131605853
"RNF213",324.39519998256,-0.00531814180927232,0.0452039730781895,0.555046808559054,0.904868588803994
"SLC26A11",197.401481628682,-0.00766852944936085,0.0447628466686973,0.453875449608543,0.874279332312548
"LOC106892779",596.557217082444,0.0185226652639908,0.0473933783591326,0.109274477117759,0.685971605229004
"GAA",478.719935006047,0.0150688692446732,0.0427855860081094,0.297409686858393,0.809635257226112
"CCDC40",2268.59678755602,0.432441118798865,0.120793279833273,2.82787050939601e-07,0.000505528984729693
"TBC1D16",449.430570951306,-0.039540671343903,0.0580131293522308,0.0120361971761434,0.472423477566343
"CBX4",3486.10816888084,0.0229703164656721,0.0402095070964991,0.20723105696378,0.773473657635135
"CBX8",506.978416182746,0.0184795219546507,0.0433537657156229,0.200783111394762,0.773473657635135
"CBX2",124.454333763602,-0.0310949611506407,0.0527300429590963,0.0269328789891913,0.532641320352465
"RBFOX3",2349.84605956333,0.0266372334039773,0.0388267641291752,0.173843781137754,0.746797929458951
"ENGASE",485.383550500218,0.00870017592454917,0.0427103281501462,0.524594149016179,0.895406136523604
"CANT1",23.8524932663132,-0.604719669620712,0.812812026324608,3.4317989335105e-05,0.0240061795831524
"LOC106892868",670.753385630466,0.0271748015968395,0.0429070614695909,0.100189252173051,0.673962305857016
"TIMP2",17608.3123383558,0.00190690829046913,0.0417429276570673,0.898010358829083,0.981228483574207
"USP36",1379.42194471123,0.0277587860723695,0.0384245192750733,0.163566630779463,0.739966521085655
"CYTH1",1828.3013860674,0.0387905355158156,0.0408331311854086,0.0472062824487136,0.602784615911257
"DNAH17",40.1757072959943,0.00138003494081306,0.0474725356396394,0.798962230338564,0.959001245351338
"RHOT1",2855.34452975484,0.0148173055277762,0.0336217627895634,0.491315507008435,0.886718814153305
"RHBDL3",545.152051658013,-0.0222661594470919,0.0454511788577807,0.104408030124038,0.680250790795278
"LOC106892250",4739.94870685424,0.0627914130802192,0.0337606243883841,0.00569456241917507,0.374893584810555
"ZNF207",3933.38115511123,0.0199065276302823,0.0364128416948382,0.336222910698988,0.828913639325163
"LOC106893157",2604.41942154441,-0.0109235195523791,0.0443046461729424,0.349038380459621,0.835169319335937
"LOC106893105",115.194282624499,0.000577153489298104,0.0445213232937509,0.95172717110839,0.990946987580318
"LOC106893161",59.5087733148718,-0.0086300326542637,0.0503033032041675,0.20283554140767,0.773473657635135
"ERN1",683.204461522802,-0.0277346866856553,0.0407655786043645,0.128484594507945,0.703245412336405
"TEX2",3967.97671782218,-0.00126137005224013,0.0398188541930861,0.942670373312114,0.989784495972037
"LOC106893624",4.08202700634076,-0.00247635782777202,0.054092061945648,0.437801719879538,0.870786484255394
"PECAM1",1421.34102850198,-0.0217899706498178,0.0419379306139165,0.185149632335481,0.762011494369552
"CSNK1D",4928.00754910567,-0.00863400635794772,0.0300565241267058,0.689806573626868,0.939936995340934
"SLC16A3",977.03704654664,0.010885821403561,0.0415723451684636,0.485292947770544,0.885406313868452
"CCDC57",140.447484803586,-0.00348066926589251,0.0443154221631805,0.732105642935182,0.949764408847719
"FASN",14000.3651222878,-0.00355110449418904,0.0387673650780017,0.849039710360348,0.973404770423193
"DUS1L",887.697409618545,-0.0118784875157822,0.0426931639190485,0.399592169251054,0.853745465590426
"GPS1",2353.52263913595,0.00852027935864974,0.0406875300980091,0.608713604647631,0.922196825975238
"RFNG",2000.17049363399,-0.0191756413727871,0.0357714753450471,0.360389529448158,0.839496113871717
