"Gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"LOC106885327",5389.4825941772,-0.0792818934819701,0.0760134930550022,0.0909479955313502,0.334685559924251
"ASCC2",1110.04261539688,-0.033848926145393,0.0406177182087875,0.35649443072495,0.631353169224492
"MTMR3",930.303508044684,0.0613327005436537,0.0881977636152596,0.132350031483264,0.397313099590738
"LOC106887058",1640.27417437897,-0.0605254660624838,0.0470349689753136,0.138487575466793,0.406233659309833
"LOC106888081",248.046746290535,0.0328915307633957,0.0803855163662397,0.453356939723154,0.708235108416745
"HORMAD2",7.29661706594677,0.021001151731104,0.106802656187603,0.272533151936113,NA
"LIF",10.589901919185,0.00599888593077647,0.0973638625815278,0.797250989184653,NA
"LOC106885400",144.88896939522,0.00131031543581253,0.0835375373828718,0.974522787220009,0.989885081437672
"LOC106884710",6.58705610912948,0.0337941851296015,0.112734674871397,0.126613248386891,NA
"TBC1D10A",4174.61610271277,-0.129531422141671,0.0425479302658426,0.000650253197002316,0.0272689022249466
"SF3A1",4694.76552259793,0.0144302256451283,0.0529391153415057,0.742677586674268,0.882771481561846
"CCDC157",288.343425114709,-0.0129342036767364,0.0715446246219164,0.784223197444064,0.90366120793707
"RNF215",1974.32935142574,-0.0438788374984894,0.0539658402011273,0.323159211734406,0.602450657170024
"SEC14L2",941.177719213956,-0.102014055224588,0.0678942763113373,0.0334035935739124,0.205314312039292
"MTFP1",608.739398088976,-0.113104181097745,0.0803328091689069,0.0178204363298295,0.154468848397698
"LOC106884822",25.4780267151592,0.0140361719837658,0.0949140774983714,0.612300639272122,NA
"GAL3ST1",3885.58822834423,0.0351535305240756,0.0487053877408533,0.400457613542899,0.66829774318513
"PES1",2699.56645775655,0.0594525771726539,0.0632430576841196,0.208464590358373,0.492576393902058
"TCN2",173.439777192453,0.0662716812239553,0.0863075279545855,0.116868354677698,0.374573821357376
"SLC35E4",584.208939313768,0.0180596146530796,0.0691174810244327,0.703988785862467,0.86110357090651
"LOC106885768",412.443611030546,-0.0458902762039276,0.0980312761995046,0.158880219149839,0.43454746722213
"IQCD",185.102991275176,-0.0255056012891732,0.0849673741110714,0.525150180539431,0.757299935579081
"OSBP2",414.126299842391,0.0368337615376942,0.0850560988385942,0.364414019785682,0.638393636516703
"LOC106886039",96.90934087449,0.0156981102052125,0.0916342608762151,0.62471489444698,0.815988443164678
"RTN4R",1274.62662728211,-0.0489737676941063,0.0615382023768592,0.296623439933102,0.579877301397689
"LOC106887820",3562.59384157914,-0.017075085459014,0.0584301146843662,0.71096909925414,0.864554474702816
"SCARF2",1715.96578299435,0.0656779426776401,0.0722748344680482,0.165798221071316,0.442779928046674
"DGCR6L",4127.79153616709,-0.0916632153947331,0.0698540007474709,0.0556459246722072,0.263702332465434
"SLC7A4",3904.22405068297,-0.103603371678284,0.054081186755075,0.0197845725143451,0.161382639377303
"LRRC74B",8.4295577070171,-0.00337840927096331,0.0993810006371852,0.868692745548181,NA
"P2RX6",1076.61074949013,-0.00239569434900908,0.0799314594462826,0.956432421912881,0.982262421826245
