"Gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"SLC35D3",131.530184338488,0.027392770547532,0.0780357480482311,0.12550692670259,0.66443229830311
"IL20RA",123.664990111386,-0.0398969788202197,0.0761559292185521,0.0702502707275774,0.526293395854755
"IL22RA2",6.6227445358649,-0.00261769642813755,0.0705440318890815,0.785860262303671,NA
"IFNGR1",783.343381600695,0.00824802821101732,0.0511790394660539,0.602949226519959,0.950558068439645
"LOC106887325",121.395245156228,-0.00619033456440989,0.0531194883732763,0.680328452815673,0.963599715040679
"LOC106888020",4.03990529720123,-0.00735154957869549,0.0835739416900143,0.322289894556009,NA
"LOC106888514",50.02514135202,-0.0213269178821892,0.070735571271326,0.195213339055974,0.760602159763477
"LOC106889615",153.64366579603,-0.0497346883964908,0.114901192680163,0.0306347219584259,0.367313349422314
"ENTPD4",1190.84712632095,-0.0354111676092755,0.0414666953226081,0.113728046871669,0.635896874620661
"LOXL2",47.3999552696233,0.0184517958891959,0.078030624789756,0.191244051018625,0.757263909918981
"R3HCC1",2551.73292100373,-0.0061896892926293,0.0368955095304241,0.770629809992708,0.978865728967866
"LOC106893840",7.16248707645616,-0.00283780647310023,0.0686226568097555,0.78397744658971,NA
"CHMP7",1740.28181618075,-0.0127318880682329,0.0533139176650376,0.435818870585537,0.906205153211228
"LOC106890301",70.2773607410404,-0.00573583752987885,0.0524939523622776,0.704212671601423,0.968508555005411
"RHOBTB2",979.093300157911,-0.0088294704084161,0.0406657294752082,0.655408962366631,0.960179200511187
"PEBP4",2522.56092729042,-0.00368546124479418,0.0426407177084544,0.842247302150972,0.988375637638297
"EGR3",240.608587448058,-0.0160289142144738,0.0679419639060993,0.282264316484612,0.831713458386084
"BIN3",550.116281447542,0.00347151943502889,0.0468735790210663,0.834273985695034,0.987349610468772
"PDLIM2",7.6384707656097,0.0068361764321474,0.0722550009010107,0.505228763147361,NA
"RFC5",318.614072988131,-0.117466666531933,0.124400984838988,0.00468639139682582,0.135457481208561
"WSB2",939.33830401076,-0.0192723669104784,0.0506656264135718,0.294084190538805,0.840769517393256
"LOC106902700",302.413392699223,-0.00755060332151598,0.0507934665759582,0.633456516755172,0.957254949614018
"DTX1",1197.36084840077,-0.0231598379311871,0.0502171365633822,0.230374038226796,0.793854922245451
"EWSR1",2251.95124126111,0.0196712120356692,0.0398022204563789,0.3491062855795,0.870836476330121
"GAS2L1",1245.25007298676,-0.028657208678802,0.0407038265649803,0.187292707243255,0.752801586841735
"AP1B1",4809.69207815707,-0.00722719447938079,0.0372050705395061,0.732550839754932,0.973964208903813
"LOC106886774",17.3247662439734,0.00549651253754286,0.0692114319110047,0.609987354172021,0.950558068439645
"NEFH",9079.68867961682,-0.0104922919566406,0.0433421916305919,0.576096322234419,0.946375031048918
"THOC5",1793.75656777707,-0.000148710479006461,0.042137545518481,0.993653944645049,0.999779691689652
"NF2",1073.6376851314,-0.016612451796497,0.0376477322166941,0.437404675810414,0.906793202011882
"CABP7",543.018185516479,0.0642687740786811,0.183303791673713,NA,NA
"ZMAT5",719.325679235102,0.051936996005517,0.0727872110932347,0.0380435314386245,0.415051500650218
"LOC106885327",5389.4825941772,-0.00864184515068606,0.0463112737991351,0.618977553371738,0.9528648642519
"ASCC2",1110.04261539688,-0.0208728773084352,0.0317756686365173,0.34663926169826,0.870294308188527
"MTMR3",930.303508044684,0.00154126123500168,0.0518296786478967,0.917475015557698,0.995176639185487
"LOC106887058",1640.27417437897,-0.0767788447877112,0.0503115232692957,0.00449977768698779,0.133762405038939
"LOC106888081",248.046746290535,-0.00874455818468883,0.0499786882331631,0.590676467199089,0.948605195504813
"HORMAD2",7.29661706594677,0.013032855618829,0.0835383085050286,0.205575562961605,NA
"LIF",10.589901919185,-0.0288331620946033,0.108885200188559,0.0485183529192802,NA
"LOC106885400",144.88896939522,-0.0165689779098575,0.0581295512722698,0.316735900679538,0.852069448491489
"LOC106884710",6.58705610912948,0.00626713800709132,0.0723389869866517,0.531839723100314,NA
"TBC1D10A",4174.61610271277,-0.0477274689090025,0.0354582623435574,0.0401267105851189,0.424246420729723
"SF3A1",4694.76552259793,0.0222891286797071,0.038002135293625,0.303516254619659,0.846935441972763
"CCDC157",288.343425114709,0.0111949627968752,0.0451078767507904,0.538102177320483,0.935528807410609
"RNF215",1974.32935142574,-0.0390435865677594,0.0423334764891493,0.0860173005300576,0.574557616437867
"SEC14L2",941.177719213956,-0.0323011434824483,0.0507607252868976,0.126822490641719,0.666760728303409
"MTFP1",608.739398088976,0.00532109401034707,0.0457824851676073,0.756787792068539,0.976839193707076
"LOC106884822",25.4780267151592,0.0210671761762835,0.0813283189672834,0.153246241273934,0.707540293986305
"GAL3ST1",3885.58822834423,0.054514362765507,0.0429506519314797,0.024841128981003,0.333325287490246
"PES1",2699.56645775655,0.0129403749027253,0.0414585761386864,0.513297301767091,0.930169099286071
"TCN2",173.439777192453,0.091534233326215,0.135302659198249,0.0100283955636493,0.205546747998521
"SLC35E4",584.208939313768,-0.0181582992541187,0.0459329237899831,0.341959049692726,0.867306457544223
"LOC106885768",412.443611030546,-0.0018282361478265,0.0591435145062978,0.888496831640453,0.993268830280396
"IQCD",185.102991275176,-0.0272963200773336,0.0707483732246365,0.140655131984658,0.689250710779759
"OSBP2",414.126299842391,0.00806343883945712,0.0531783056908341,0.599195312461014,0.949703528418319
"LOC106886039",96.90934087449,-0.0222433380096312,0.0773105553938819,0.162380970148771,0.722699622353436
